"model","node","Parameter","Cohens_f_partial","CI","CI_low","CI_high","tract"
"83",84,"mean_RMSt",0.166998616360646,0.9,0,0.316865097526577,"Left_SLF"
"83",84,"timeintervention",0.253503852347097,0.9,0,0.434591886760028,"Left_SLF"
"84",85,"time",0.0164550477003926,0.9,0,0.149626441290366,"Left_SLF"
"84",85,"intervention",0.217974565889068,0.9,0,0.385807073231929,"Left_SLF"
"84",85,"mean_RMSt",0.150364469895054,0.9,0,0.301183312785268,"Left_SLF"
"84",85,"timeintervention",0.250675485145437,0.9,0,0.431365350389356,"Left_SLF"
"85",86,"time",0.0394162293571901,0.9,0,0.219431015714689,"Left_SLF"
"85",86,"intervention",0.200206273974526,0.9,0,0.365163490770271,"Left_SLF"
"85",86,"mean_RMSt",0.136974868657799,0.9,0,0.288647144793139,"Left_SLF"
"85",86,"timeintervention",0.225125839789068,0.9,0,0.402331305446027,"Left_SLF"
"86",87,"time",0.0374273467746041,0.9,0,0.214417423528752,"Left_SLF"
"86",87,"intervention",0.194751867455095,0.9,0,0.358357355625536,"Left_SLF"
"86",87,"mean_RMSt",0.145889806049943,0.9,0,0.295862468221567,"Left_SLF"
"86",87,"timeintervention",0.216038904681381,0.9,0,0.390848308901102,"Left_SLF"
"87",88,"time",0.0203504808052703,0.9,0,0.167110553466316,"Left_SLF"
"87",88,"intervention",0.19353517881672,0.9,0,0.35610623117264,"Left_SLF"
"87",88,"mean_RMSt",0.181359001752316,0.9,0.0159444247528825,0.330619261706131,"Left_SLF"
"87",88,"timeintervention",0.212791790768368,0.9,0,0.38586475355295,"Left_SLF"
"88",89,"time",0.0212805963092887,0.9,0,0.170193570207273,"Left_SLF"
"88",89,"intervention",0.189783103493363,0.9,0,0.35133510957536,"Left_SLF"
"88",89,"mean_RMSt",0.223932785567907,0.9,0.0739027151778386,0.37262098338755,"Left_SLF"
"88",89,"timeintervention",0.188029808714172,0.9,0,0.356873606099156,"Left_SLF"
"89",90,"time",0.0469007183005658,0.9,0,0.227039389718162,"Left_SLF"
"89",90,"intervention",0.185386579316979,0.9,0,0.345956675861308,"Left_SLF"
"89",90,"mean_RMSt",0.252408665386394,0.9,0.103724821790922,0.40008423156188,"Left_SLF"
"89",90,"timeintervention",0.151992021271837,0.9,0,0.31370730275467,"Left_SLF"
"9",10,"time",0.0164494366186828,0.9,0,0.149811830364667,"Left_SLF"
"9",10,"intervention",0.137424679169688,0.9,0,0.293188335164102,"Left_SLF"
"9",10,"mean_RMSt",0.0611153137995487,0.9,0,0.201724708002075,"Left_SLF"
"9",10,"timeintervention",0.0237782748247044,0.9,0,0,"Left_SLF"
"90",91,"time",0.0473810504187112,0.9,0,0.226807903059274,"Left_SLF"
"90",91,"intervention",0.181944428976451,0.9,0,0.341589592652215,"Left_SLF"
"90",91,"mean_RMSt",0.252677826254675,0.9,0.104911213941158,0.399452640571111,"Left_SLF"
"90",91,"timeintervention",0.146509074527129,0.9,0,0.219525849700844,"Left_SLF"
"91",92,"time",0.0543380907269119,0.9,0,0.236103776985319,"Left_SLF"
"91",92,"intervention",0.16939206152226,0.9,0,0.327106764538161,"Left_SLF"
"91",92,"mean_RMSt",0.226832033145145,0.9,0.0799131576250436,0.372644065407041,"Left_SLF"
"91",92,"timeintervention",0.1501871877912,0.9,0,0.308884387091389,"Left_SLF"
"92",93,"time",0.0591027934763665,0.9,0,0.242290380737785,"Left_SLF"
"92",93,"intervention",0.149488670545928,0.9,0,0.304229302641454,"Left_SLF"
"92",93,"mean_RMSt",0.197059230121296,0.9,0.0494795778447416,0.341624724540155,"Left_SLF"
"92",93,"timeintervention",0.13612161242944,0.9,0,0.293151501677122,"Left_SLF"
"93",94,"time",0.0910175026866308,0.9,0,0.278034181240201,"Left_SLF"
"93",94,"intervention",0.129737570615638,0.9,0,0.280713758477011,"Left_SLF"
"93",94,"mean_RMSt",0.177580279174536,0.9,0.0246016402221075,0.320470182970754,"Left_SLF"
"93",94,"timeintervention",0.100657399247395,0.9,0,0.24477904056774,"Left_SLF"
"94",95,"time",0.117144265775209,0.9,0,0.302325664786208,"Left_SLF"
"94",95,"intervention",0.1251431335478,0.9,0,0.274466110880132,"Left_SLF"
"94",95,"mean_RMSt",0.189591448324685,0.9,0.0450931108960883,0.330665046147687,"Left_SLF"
"94",95,"timeintervention",0.0952629652371635,0.9,0,0.235197086315235,"Left_SLF"
"95",96,"time",0.0910079508324427,0.9,0,0.273501269168596,"Left_SLF"
"95",96,"intervention",0.12824172044484,0.9,0,0.278740485246241,"Left_SLF"
"95",96,"mean_RMSt",0.1992565264682,0.9,0.0573728320502501,0.339316191662005,"Left_SLF"
"95",96,"timeintervention",0.124326329944074,0.9,0,0.275170210391094,"Left_SLF"
"96",97,"time",0.0438271555208011,0.9,0,0.216273591345747,"Left_SLF"
"96",97,"intervention",0.125398312341702,0.9,0,0.275307194491329,"Left_SLF"
"96",97,"mean_RMSt",0.199041060257246,0.9,0.0570268133840443,0.33919760924484,"Left_SLF"
"96",97,"timeintervention",0.169540371462807,0.9,0,0.329244353738879,"Left_SLF"
"97",98,"time",0.0152907564418559,0.9,0,0.139239204245704,"Left_SLF"
"97",98,"intervention",0.134839612748812,0.9,0,0.287574644651652,"Left_SLF"
"97",98,"mean_RMSt",0.189843717535184,0.9,0.0468222955264265,0.329825639529916,"Left_SLF"
"97",98,"timeintervention",0.183360034038155,0.9,0,0.274742485428424,"Left_SLF"
"98",99,"time",0.0946815415981854,0.9,0,0.29381161263319,"Left_SLF"
"98",99,"intervention",0.168773653421136,0.9,0,0.337070537840439,"Left_SLF"
"98",99,"mean_RMSt",0.014531776904225,0.9,0,0.12130288257132,"Left_SLF"
"98",99,"timeintervention",0.25476985241762,0.9,0,0.43982445582476,"Left_SLF"
"1",2,"time",0.0660042818199157,0.9,0,0.262031083785213,"Right_SLF"
"1",2,"intervention",0.290995369491238,0.9,0.047766102869895,0.46076351103245,"Right_SLF"
"1",2,"mean_RMSt",0.0350411030331163,0.9,0,0.199786944170261,"Right_SLF"
"1",2,"timeintervention",0.292601688688257,0.9,0,0.47811029845863,"Right_SLF"
"10",11,"time",0.0457799064208914,0.9,0,0.222623797247591,"Right_SLF"
"10",11,"intervention",0.0198742506505688,0.9,0,0,"Right_SLF"
"10",11,"mean_RMSt",0.0633851891351939,0.9,0,0.205887632050937,"Right_SLF"
"10",11,"timeintervention",0.174355419047098,0.9,0,0.337697275583021,"Right_SLF"
"11",12,"time",0.0242075610014974,0.9,0,0.177972810920154,"Right_SLF"
"11",12,"intervention",0.0148572206962247,0.9,0,0,"Right_SLF"
"11",12,"mean_RMSt",0.0295069763689356,0.9,0,0.162091540478484,"Right_SLF"
"11",12,"timeintervention",0.20263628132927,0.9,0,0.370080444092126,"Right_SLF"
"12",13,"time",0.103109972025312,0.9,0,0.289722739739957,"Right_SLF"
"12",13,"intervention",0.0270771105181388,0.9,0,0,"Right_SLF"
"12",13,"mean_RMSt",0.00490630650928321,0.9,0,0,"Right_SLF"
"12",13,"timeintervention",0.239018604582508,0.9,0,0.410797976992329,"Right_SLF"
"13",14,"time",0.178137245026137,0.9,0,0.367052294719678,"Right_SLF"
"13",14,"intervention",0.0449457033382435,0.9,0,0.107201936783378,"Right_SLF"
"13",14,"mean_RMSt",0.0489626649455717,0.9,0,0.192081161301768,"Right_SLF"
"13",14,"timeintervention",0.272817481142766,0.9,0,0.448610223181187,"Right_SLF"
"14",15,"time",0.241158670041703,0.9,0.0356890353671183,0.43349308900396,"Right_SLF"
"14",15,"intervention",0.0587969659288313,0.9,0,0.159368606511009,"Right_SLF"
"14",15,"mean_RMSt",0.0943823712494357,0.9,0,0.244343407055879,"Right_SLF"
"14",15,"timeintervention",0.319527679332603,0.9,0.0688219891994856,0.500862483706181,"Right_SLF"
"15",16,"time",0.305827653950796,0.9,0.106701292145414,0.502539904681664,"Right_SLF"
"15",16,"intervention",0.0612061788969664,0.9,0,0.166082330242115,"Right_SLF"
"15",16,"mean_RMSt",0.137253186238898,0.9,0,0.293399779202751,"Right_SLF"
"15",16,"timeintervention",0.347554319520102,0.9,0.103079646887711,0.533161019343304,"Right_SLF"
"16",17,"time",0.359247356382366,0.9,0.156873569977584,0.55917429130354,"Right_SLF"
"16",17,"intervention",0.0662028275612804,0.9,0,0.17866303719764,"Right_SLF"
"16",17,"mean_RMSt",0.152274435729894,0.9,0,0.312381106135255,"Right_SLF"
"16",17,"timeintervention",0.323622373361451,0.9,0.0655667915727446,0.508701128155399,"Right_SLF"
"17",18,"time",0.371845529219925,0.9,0.168780141378171,0.572387677229391,"Right_SLF"
"17",18,"intervention",0.0719806297798523,0.9,0,0.191538945771704,"Right_SLF"
"17",18,"mean_RMSt",0.125641041882912,0.9,0,0.285852094301985,"Right_SLF"
"17",18,"timeintervention",0.282302050024505,0.9,0,0.46420405988898,"Right_SLF"
"18",19,"time",0.353200598195564,0.9,0.150726835592024,0.553249968974498,"Right_SLF"
"18",19,"intervention",0.0747032535603467,0.9,0,0.197194715144418,"Right_SLF"
"18",19,"mean_RMSt",0.0959159138783702,0.9,0,0.255133416691333,"Right_SLF"
"18",19,"timeintervention",0.262528592484482,0.9,0,0.442790209101228,"Right_SLF"
"19",20,"time",0.308624426207264,0.9,0.107208895969424,0.507543043837869,"Right_SLF"
"19",20,"intervention",0.0629924735478201,0.9,0,0.170772161823659,"Right_SLF"
"19",20,"mean_RMSt",0.0704090062113262,0.9,0,0.227936978946418,"Right_SLF"
"19",20,"timeintervention",0.26863031880849,0.9,0,0.449632571007684,"Right_SLF"
"2",3,"time",0.0361368741205943,0.9,0,0.214201457780577,"Right_SLF"
"2",3,"intervention",0.306716537494106,0.9,0.0721851512969545,0.478520096950431,"Right_SLF"
"2",3,"mean_RMSt",0.0661455242186075,0.9,0,0.229539441703056,"Right_SLF"
"2",3,"timeintervention",0.237621391456518,0.9,0,0.416303885929166,"Right_SLF"
"20",21,"time",0.252896458557975,0.9,0.0462217318195969,0.449769661740039,"Right_SLF"
"20",21,"intervention",0.0399791593645205,0.9,0,0.0713138340769171,"Right_SLF"
"20",21,"mean_RMSt",0.0488525782379091,0.9,0,0.200918898105207,"Right_SLF"
"20",21,"timeintervention",0.282897021737379,0.9,0,0.464723833023687,"Right_SLF"
"21",22,"time",0.21004024511058,0.9,0,0.405529425288887,"Right_SLF"
"21",22,"intervention",0.0194581790294099,0.9,0,0,"Right_SLF"
"21",22,"mean_RMSt",0.0450333339001074,0.9,0,0.193071978027851,"Right_SLF"
"21",22,"timeintervention",0.282213562160936,0.9,0,0.463745806983076,"Right_SLF"
"22",23,"time",0.164583513102559,0.9,0,0.358605566853803,"Right_SLF"
"22",23,"intervention",0.0106869496031298,0.9,0,0,"Right_SLF"
"22",23,"mean_RMSt",0.0362284614940175,0.9,0,0.176971234033624,"Right_SLF"
"22",23,"timeintervention",0.277133934124452,0.9,0,0.457882461838085,"Right_SLF"
"23",24,"time",0.113986920839397,0.9,0,0.306568872111158,"Right_SLF"
"23",24,"intervention",0.0196527358090768,0.9,0,0,"Right_SLF"
"23",24,"mean_RMSt",0.0268683204425151,0.9,0,0.160762869084222,"Right_SLF"
"23",24,"timeintervention",0.263641397332764,0.9,0,0.442825980686891,"Right_SLF"
"24",25,"time",0.077930648897797,0.9,0,0.268595125615403,"Right_SLF"
"24",25,"intervention",0.0320854139917092,0.9,0,0,"Right_SLF"
"24",25,"mean_RMSt",0.0246544966664727,0.9,0,0.0369417343368206,"Right_SLF"
"24",25,"timeintervention",0.229619914475949,0.9,0,0.40544397624296,"Right_SLF"
"25",26,"time",0.062580350181124,0.9,0,0.250841068625062,"Right_SLF"
"25",26,"intervention",0.0434208017070898,0.9,0,0.0914905159450851,"Right_SLF"
"25",26,"mean_RMSt",0.0294015229096008,0.9,0,0.160523159696949,"Right_SLF"
"25",26,"timeintervention",0.191951313485787,0.9,0,0.287615462251505,"Right_SLF"
"26",27,"time",0.0484569819109743,0.9,0,0.232349093306377,"Right_SLF"
"26",27,"intervention",0.0585951782651987,0.9,0,0.158209124091771,"Right_SLF"
"26",27,"mean_RMSt",0.0414755445339921,0.9,0,0.178805318499145,"Right_SLF"
"26",27,"timeintervention",0.165093845693011,0.9,0,0.332424568800943,"Right_SLF"
"27",28,"time",0.0340601891530429,0.9,0,0.207678222516008,"Right_SLF"
"27",28,"intervention",0.069797096884738,0.9,0,0.1045823747886,"Right_SLF"
"27",28,"mean_RMSt",0.0548024839657434,0.9,0,0.195599428990648,"Right_SLF"
"27",28,"timeintervention",0.143749960939369,0.9,0,0.307039040600986,"Right_SLF"
"28",29,"time",0.0202604904925258,0.9,0,0.165912364393384,"Right_SLF"
"28",29,"intervention",0.0762055202800495,0.9,0,0.201701443693504,"Right_SLF"
"28",29,"mean_RMSt",0.0624735642021454,0.9,0,0.0936089611485237,"Right_SLF"
"28",29,"timeintervention",0.136680632631235,0.9,0,0.298135649785434,"Right_SLF"
"29",30,"time",0.029514692108245,0.9,0,0.197083422634764,"Right_SLF"
"29",30,"intervention",0.0739209530264144,0.9,0,0.196711451854841,"Right_SLF"
"29",30,"mean_RMSt",0.0655264176214684,0.9,0,0.209521933251581,"Right_SLF"
"29",30,"timeintervention",0.14617010459524,0.9,0,0.309838561065577,"Right_SLF"
"3",4,"time",0.0562322587259713,0.9,0,0.24285656096315,"Right_SLF"
"3",4,"intervention",0.278042332770232,0.9,0,0.447517961245348,"Right_SLF"
"3",4,"mean_RMSt",0.0886203985567166,0.9,0,0.241834776109293,"Right_SLF"
"3",4,"timeintervention",0.114977133857814,0.9,0,0.267774994370427,"Right_SLF"
"30",31,"time",0.0602691095505158,0.9,0,0.249129455196608,"Right_SLF"
"30",31,"intervention",0.0614851370737164,0.9,0,0.166146787644103,"Right_SLF"
"30",31,"mean_RMSt",0.0728565069414227,0.9,0,0.219776326783684,"Right_SLF"
"30",31,"timeintervention",0.165399152627104,0.9,0,0.33295008518543,"Right_SLF"
"31",32,"time",0.105135465735039,0.9,0,0.299450703464728,"Right_SLF"
"31",32,"intervention",0.0471825571197481,0.9,0,0.115920498363111,"Right_SLF"
"31",32,"mean_RMSt",0.0937282013347043,0.9,0,0.245069325569463,"Right_SLF"
"31",32,"timeintervention",0.190643828730236,0.9,0,0.362672615451361,"Right_SLF"
"32",33,"time",0.16607966642633,0.9,0,0.362858822642754,"Right_SLF"
"32",33,"intervention",0.0326479946293157,0.9,0,0,"Right_SLF"
"32",33,"mean_RMSt",0.130043060931084,0.9,0,0.286996535607225,"Right_SLF"
"32",33,"timeintervention",0.212813541117129,0.9,0,0.388644084065116,"Right_SLF"
"33",34,"time",0.229843592673186,0.9,0,0.429498136820941,"Right_SLF"
"33",34,"intervention",0.0257653688134676,0.9,0,0,"Right_SLF"
"33",34,"mean_RMSt",0.184242045494515,0.9,0,0.347988912335055,"Right_SLF"
"33",34,"timeintervention",0.237025244411071,0.9,0,0.41673095363535,"Right_SLF"
"34",35,"time",0.26066906884665,0.9,0.0497156458710377,0.462252603302027,"Right_SLF"
"34",35,"intervention",0.0368468776739646,0.9,0,0.0276414709275004,"Right_SLF"
"34",35,"mean_RMSt",0.231445208864298,0.9,0.0584795259465791,0.400644904024228,"Right_SLF"
"34",35,"timeintervention",0.253311310045071,0.9,0,0.435438173656309,"Right_SLF"
"35",36,"time",0.266529594271237,0.9,0.0569020706167406,0.468650077153642,"Right_SLF"
"35",36,"intervention",0.0524442664587194,0.9,0,0.138633389368655,"Right_SLF"
"35",36,"mean_RMSt",0.255247119500853,0.9,0.0811636312597124,0.427286294483642,"Right_SLF"
"35",36,"timeintervention",0.234301638784407,0.9,0,0.414579554641493,"Right_SLF"
"36",37,"time",0.266124231423003,0.9,0.0567028708049178,0.468019034428736,"Right_SLF"
"36",37,"intervention",0.0624972042868581,0.9,0,0.169521643226556,"Right_SLF"
"36",37,"mean_RMSt",0.257729491177499,0.9,0.0831331726958785,0.430332855308066,"Right_SLF"
"36",37,"timeintervention",0.20168821147413,0.9,0,0.37774394674098,"Right_SLF"
"37",38,"time",0.254901954259572,0.9,0.0412515441937616,0.456267140025361,"Right_SLF"
"37",38,"intervention",0.0670160101228847,0.9,0,0.180646506038647,"Right_SLF"
"37",38,"mean_RMSt",0.254455398519804,0.9,0.079745722663621,0.427033228579283,"Right_SLF"
"37",38,"timeintervention",0.176460206711034,0.9,0,0.348438941515987,"Right_SLF"
"38",39,"time",0.235698061388231,0.9,0,0.43598515267227,"Right_SLF"
"38",39,"intervention",0.070759585242968,0.9,0,0.188994599386661,"Right_SLF"
"38",39,"mean_RMSt",0.240028615683474,0.9,0.0661890082588457,0.410893916863447,"Right_SLF"
"38",39,"timeintervention",0.165128230795424,0.9,0,0.334636785586775,"Right_SLF"
"39",40,"time",0.218355047830527,0.9,0,0.417584371534981,"Right_SLF"
"39",40,"intervention",0.0724433525055466,0.9,0,0.194272283908992,"Right_SLF"
"39",40,"mean_RMSt",0.215533344111389,0.9,0.0384562429383206,0.384230429161704,"Right_SLF"
"39",40,"timeintervention",0.173841829511978,0.9,0,0.344504328341713,"Right_SLF"
"4",5,"time",0.0653175870147511,0.9,0,0.250185686929998,"Right_SLF"
"4",5,"intervention",0.243306780742228,0.9,0,0.408820711598887,"Right_SLF"
"4",5,"mean_RMSt",0.116795949630605,0.9,0,0.263397096063743,"Right_SLF"
"4",5,"timeintervention",0.0659446053103172,0.9,0,0.178736594830445,"Right_SLF"
"40",41,"time",0.219295382250367,0.9,0,0.418223784566481,"Right_SLF"
"40",41,"intervention",0.074839051900088,0.9,0,0.197369573741432,"Right_SLF"
"40",41,"mean_RMSt",0.187650463828432,0.9,0,0.355346598051285,"Right_SLF"
"40",41,"timeintervention",0.202625413831629,0.9,0,0.377445045142901,"Right_SLF"
"41",42,"time",0.243521493533438,0.9,0.0227772877102288,0.442859206339241,"Right_SLF"
"41",42,"intervention",0.0800756186787253,0.9,0,0.207336364073096,"Right_SLF"
"41",42,"mean_RMSt",0.156156319814289,0.9,0,0.323723254563412,"Right_SLF"
"41",42,"timeintervention",0.240332278168307,0.9,0,0.419534990353824,"Right_SLF"
"42",43,"time",0.27085130166996,0.9,0.0657530594637167,0.470475216996978,"Right_SLF"
"42",43,"intervention",0.089087705083751,0.9,0,0.222866267920638,"Right_SLF"
"42",43,"mean_RMSt",0.120945594583954,0.9,0,0.287589024903666,"Right_SLF"
"42",43,"timeintervention",0.259591990924466,0.9,0,0.440507605841503,"Right_SLF"
"43",44,"time",0.283146088167864,0.9,0.0799057147282603,0.482639162583168,"Right_SLF"
"43",44,"intervention",0.0999985808247398,0.9,0,0.239738374297123,"Right_SLF"
"43",44,"mean_RMSt",0.0837546389123378,0.9,0,0.246917374609899,"Right_SLF"
"43",44,"timeintervention",0.258245103832551,0.9,0,0.438754177285819,"Right_SLF"
"44",45,"time",0.271249347986743,0.9,0.067639314098194,0.469783959489046,"Right_SLF"
"44",45,"intervention",0.108869713874144,0.9,0,0.163127891716248,"Right_SLF"
"44",45,"mean_RMSt",0.0459250342129494,0.9,0,0.203848169866756,"Right_SLF"
"44",45,"timeintervention",0.249418949888783,0.9,0,0.428624219756551,"Right_SLF"
"45",46,"time",0.247045677666215,0.9,0.0356375433225467,0.444438518078977,"Right_SLF"
"45",46,"intervention",0.10908836458569,0.9,0,0.252637553316875,"Right_SLF"
"45",46,"mean_RMSt",0.00830218425715313,0.9,0,0.0755341760297562,"Right_SLF"
"45",46,"timeintervention",0.238791563098948,0.9,0,0.416517177067218,"Right_SLF"
"46",47,"time",0.226292048355484,0.9,0,0.422644594295026,"Right_SLF"
"46",47,"intervention",0.0927649993974601,0.9,0,0.22866366093588,"Right_SLF"
"46",47,"mean_RMSt",0.0156928354179227,0.9,0,0.133844190324412,"Right_SLF"
"46",47,"timeintervention",0.220465110657772,0.9,0,0.395786568055227,"Right_SLF"
"47",48,"time",0.205629381376428,0.9,0,0.401295796495979,"Right_SLF"
"47",48,"intervention",0.0677905496344245,0.9,0,0.182301660987516,"Right_SLF"
"47",48,"mean_RMSt",0.021404705344254,0.9,0,0.154058259010466,"Right_SLF"
"47",48,"timeintervention",0.189810309768808,0.9,0,0.360995357032576,"Right_SLF"
"48",49,"time",0.184042747110194,0.9,0,0.379759683087014,"Right_SLF"
"48",49,"intervention",0.0499957920250527,0.9,0,0.129713412953725,"Right_SLF"
"48",49,"mean_RMSt",0.0100978815590054,0.9,0,0.0975046201019733,"Right_SLF"
"48",49,"timeintervention",0.153646550637061,0.9,0,0.230220480820516,"Right_SLF"
"49",50,"time",0.174645265484583,0.9,0,0.370837865526841,"Right_SLF"
"49",50,"intervention",0.0394539553645106,0.9,0,0.0681133645720007,"Right_SLF"
"49",50,"mean_RMSt",0.018829474352347,0.9,0,0.0282136529531853,"Right_SLF"
"49",50,"timeintervention",0.108452287124274,0.9,0,0.259652437112648,"Right_SLF"
"5",6,"time",0.0809314321279263,0.9,0,0.265188622825542,"Right_SLF"
"5",6,"intervention",0.188633852131459,0.9,0,0.347804775043684,"Right_SLF"
"5",6,"mean_RMSt",0.120432047142444,0.9,0,0.263803237188165,"Right_SLF"
"5",6,"timeintervention",0.0648079649863832,0.9,0,0.171587046919959,"Right_SLF"
"50",51,"time",0.172141932389192,0.9,0,0.368940794714105,"Right_SLF"
"50",51,"intervention",0.0458650246209886,0.9,0,0.11092297591987,"Right_SLF"
"50",51,"mean_RMSt",0.0649520505164626,0.9,0,0.225275438399643,"Right_SLF"
"50",51,"timeintervention",0.0539114974342347,0.9,0,0.139538548978129,"Right_SLF"
"51",52,"time",0.180274905346715,0.9,0,0.377943506542886,"Right_SLF"
"51",52,"intervention",0.0607775039068042,0.9,0,0.164925916359083,"Right_SLF"
"51",52,"mean_RMSt",0.113760403107226,0.9,0,0.277034369666851,"Right_SLF"
"51",52,"timeintervention",0.0572095488676725,0.9,0,0.151856295558873,"Right_SLF"
"52",53,"time",0.192484794374362,0.9,0,0.391075382927578,"Right_SLF"
"52",53,"intervention",0.0723535855210744,0.9,0,0.192499130148715,"Right_SLF"
"52",53,"mean_RMSt",0.163259766242742,0.9,0,0.328159189214628,"Right_SLF"
"52",53,"timeintervention",0.113850934163021,0.9,0,0.268509586244682,"Right_SLF"
"53",54,"time",0.210002351456148,0.9,0,0.409455305495033,"Right_SLF"
"53",54,"intervention",0.0747050783561059,0.9,0,0.197400950374119,"Right_SLF"
"53",54,"mean_RMSt",0.211236977846283,0.9,0.0359215372617073,0.377603739189311,"Right_SLF"
"53",54,"timeintervention",0.160959255441943,0.9,0,0.329668724598849,"Right_SLF"
"54",55,"time",0.227708058001955,0.9,0,0.427808043196997,"Right_SLF"
"54",55,"intervention",0.0673739567465102,0.9,0,0.100951596985335,"Right_SLF"
"54",55,"mean_RMSt",0.260303019522022,0.9,0.0908521794412576,0.42815009757403,"Right_SLF"
"54",55,"timeintervention",0.193432130695767,0.9,0,0.367884992428805,"Right_SLF"
