"model","node","fstat","pval","variable","tract"
"93",94,1.79740085897517,0.174156786885201,"timeintervention","leftIFOF"
"94",95,0.134811791497648,0.714688142962217,"time","leftIFOF"
"94",95,0.912147912667564,0.406295279591651,"intervention","leftIFOF"
"94",95,0.423827845110763,0.516350743189175,"mean_RMSt","leftIFOF"
"94",95,0.852963068337378,0.431106385003156,"timeintervention","leftIFOF"
"95",96,0.127742482279155,0.721960674902086,"time","leftIFOF"
"95",96,0.356232951969963,0.701569900632946,"intervention","leftIFOF"
"95",96,0.627230637468147,0.430020715872147,"mean_RMSt","leftIFOF"
"95",96,0.323293108739914,0.724998077430571,"timeintervention","leftIFOF"
"96",97,0.0143295172997804,0.905080635573058,"time","leftIFOF"
"96",97,0.152067823178529,0.859217383761701,"intervention","leftIFOF"
"96",97,0.653227488512737,0.420471239680684,"mean_RMSt","leftIFOF"
"96",97,0.389442615172552,0.679070911291722,"timeintervention","leftIFOF"
"97",98,0.0768516848026379,0.782424794520026,"time","leftIFOF"
"97",98,0.339417340949877,0.71331348172004,"intervention","leftIFOF"
"97",98,1.04785869212321,0.307877398082371,"mean_RMSt","leftIFOF"
"97",98,0.733929638238681,0.483859634678158,"timeintervention","leftIFOF"
"98",99,1.46584118589477,0.229721441703547,"time","leftIFOF"
"98",99,1.02999744744334,0.361729498286281,"intervention","leftIFOF"
"98",99,2.96885346278123,0.0872312987683811,"mean_RMSt","leftIFOF"
"98",99,0.921990317123382,0.402298808941575,"timeintervention","leftIFOF"
"1",2,0.0637314756632731,0.801483133101665,"time","rightIFOF"
"1",2,2.26167509056421,0.112250022800977,"intervention","rightIFOF"
"1",2,0.453845896196663,0.501642765740986,"mean_RMSt","rightIFOF"
"1",2,1.12712703233072,0.330511077542938,"timeintervention","rightIFOF"
"10",11,3.96086651472869,0.0501164902945291,"time","rightIFOF"
"10",11,5.27273392296768,0.00706851225439758,"intervention","rightIFOF"
"10",11,2.96072137919104,0.0876371393393511,"mean_RMSt","rightIFOF"
"10",11,0.10225450466656,0.902927456554269,"timeintervention","rightIFOF"
"11",12,4.65921942509095,0.0340809683938362,"time","rightIFOF"
"11",12,4.71354850560804,0.011640777530518,"intervention","rightIFOF"
"11",12,3.06287032892445,0.0824849761229898,"mean_RMSt","rightIFOF"
"11",12,0.0508252322122785,0.950478830147092,"timeintervention","rightIFOF"
"12",13,6.36018781950546,0.0138538870536713,"time","rightIFOF"
"12",13,3.38018368461286,0.0390514993227862,"intervention","rightIFOF"
"12",13,2.90642601701469,0.0907878209221515,"mean_RMSt","rightIFOF"
"12",13,0.229799672012081,0.795289526719343,"timeintervention","rightIFOF"
"13",14,9.26365239032707,0.00327773105831023,"time","rightIFOF"
"13",14,2.18344585285676,0.119487382164049,"intervention","rightIFOF"
"13",14,2.20131719599081,0.140633339948288,"mean_RMSt","rightIFOF"
"13",14,1.11564277939365,0.333608939665662,"timeintervention","rightIFOF"
"14",15,8.39965218355514,0.00500943920852627,"time","rightIFOF"
"14",15,1.43793738207261,0.243714625027927,"intervention","rightIFOF"
"14",15,1.05539781381783,0.306440761484863,"mean_RMSt","rightIFOF"
"14",15,1.79333210436933,0.174275979091125,"timeintervention","rightIFOF"
"15",16,8.27343460643003,0.00534587791214163,"time","rightIFOF"
"15",16,1.01895227328923,0.365839144192566,"intervention","rightIFOF"
"15",16,0.420848515654693,0.517818691007052,"mean_RMSt","rightIFOF"
"15",16,2.59905712457677,0.0818945618844948,"timeintervention","rightIFOF"
"16",17,7.44742146046486,0.00806245683279516,"time","rightIFOF"
"16",17,0.505599520416378,0.605157335481799,"intervention","rightIFOF"
"16",17,0.0268424003756797,0.870154078557044,"mean_RMSt","rightIFOF"
"16",17,2.73976364690401,0.0719389405439735,"timeintervention","rightIFOF"
"17",18,5.60826776967666,0.0207040815723175,"time","rightIFOF"
"17",18,0.236202736656773,0.790200950452671,"intervention","rightIFOF"
"17",18,0.0141587047075532,0.905493314462076,"mean_RMSt","rightIFOF"
"17",18,2.01340488758272,0.14167781446491,"timeintervention","rightIFOF"
"18",19,4.04429627886655,0.0482647287453984,"time","rightIFOF"
"18",19,0.0981504042721995,0.906628003472385,"intervention","rightIFOF"
"18",19,0.0179086228114381,0.893779549027399,"mean_RMSt","rightIFOF"
"18",19,0.788327384935716,0.458857257384811,"timeintervention","rightIFOF"
"19",20,3.20445001791357,0.0778511954768826,"time","rightIFOF"
"19",20,0.0776833655134569,0.925330853292409,"intervention","rightIFOF"
"19",20,0.0496990448893972,0.823990435879626,"mean_RMSt","rightIFOF"
"19",20,0.105526750116524,0.900002089905843,"timeintervention","rightIFOF"
"2",3,0.0991520995900305,0.753785493893989,"time","rightIFOF"
"2",3,2.94229095156465,0.0593955874665519,"intervention","rightIFOF"
"2",3,2.43700569897992,0.120777663027288,"mean_RMSt","rightIFOF"
"2",3,0.54092459199351,0.584751070947042,"timeintervention","rightIFOF"
"20",21,2.53400644138198,0.116030998120747,"time","rightIFOF"
"20",21,0.125775017871631,0.881997007636532,"intervention","rightIFOF"
"20",21,0.0306427086204541,0.861355099010571,"mean_RMSt","rightIFOF"
"20",21,0.196727890978354,0.82189614953598,"timeintervention","rightIFOF"
"21",22,2.0860403487281,0.153246666073256,"time","rightIFOF"
"21",22,0.314984758259797,0.730753407114734,"intervention","rightIFOF"
"21",22,0.0535196555466551,0.817474431606196,"mean_RMSt","rightIFOF"
"21",22,0.912700098651218,0.40649541880876,"timeintervention","rightIFOF"
"22",23,1.8065954029502,0.183400607072671,"time","rightIFOF"
"22",23,0.782394317259503,0.460966229124728,"intervention","rightIFOF"
"22",23,0.556684663191052,0.457207905972727,"mean_RMSt","rightIFOF"
"22",23,1.28391438127315,0.283857289638011,"timeintervention","rightIFOF"
"23",24,1.18760788422613,0.279680923232543,"time","rightIFOF"
"23",24,1.408553505367,0.250788457759014,"intervention","rightIFOF"
"23",24,1.88861108401044,0.172247436338921,"mean_RMSt","rightIFOF"
"23",24,1.00108562079867,0.373059313466744,"timeintervention","rightIFOF"
"24",25,1.01738226207154,0.316749000058442,"time","rightIFOF"
"24",25,1.94450953279882,0.150096411325035,"intervention","rightIFOF"
"24",25,2.81937215351463,0.096092958724196,"mean_RMSt","rightIFOF"
"24",25,0.847354132509574,0.4332277617912,"timeintervention","rightIFOF"
"25",26,0.869231027581683,0.354490844397098,"time","rightIFOF"
"25",26,2.14169221993166,0.124525208407803,"intervention","rightIFOF"
"25",26,2.69936842967514,0.103286333159437,"mean_RMSt","rightIFOF"
"25",26,0.777332529526649,0.463856626627218,"timeintervention","rightIFOF"
"26",27,0.801814926874841,0.373692103979956,"time","rightIFOF"
"26",27,2.10579125337764,0.128841555207259,"intervention","rightIFOF"
"26",27,2.31612531807897,0.130821643146564,"mean_RMSt","rightIFOF"
"26",27,0.720374093075812,0.490373080749733,"timeintervention","rightIFOF"
"27",28,1.20062277848155,0.277010376953308,"time","rightIFOF"
"27",28,1.75285559168341,0.180215399079056,"intervention","rightIFOF"
"27",28,2.26877145482426,0.134763390038125,"mean_RMSt","rightIFOF"
"27",28,1.02015352309612,0.366134643483768,"timeintervention","rightIFOF"
"28",29,2.19781271830418,0.142725285009356,"time","rightIFOF"
"28",29,1.2970206920224,0.279269304743931,"intervention","rightIFOF"
"28",29,2.44506908455499,0.120672672117855,"mean_RMSt","rightIFOF"
"28",29,1.39006627758634,0.256164117968727,"timeintervention","rightIFOF"
"29",30,3.15741460027166,0.0799024604626253,"time","rightIFOF"
"29",30,1.00319357025216,0.371411509733721,"intervention","rightIFOF"
"29",30,2.93163585718836,0.0895730954207664,"mean_RMSt","rightIFOF"
"29",30,1.29695696395132,0.280064634315249,"timeintervention","rightIFOF"
"3",4,0.0220171865370979,0.882452373498557,"time","rightIFOF"
"3",4,2.50015351715673,0.0891613974742368,"intervention","rightIFOF"
"3",4,1.76813598422476,0.185797212386658,"mean_RMSt","rightIFOF"
"3",4,0.285259173735928,0.75270041691815,"timeintervention","rightIFOF"
"30",31,3.78702224638778,0.0555525137483011,"time","rightIFOF"
"30",31,0.929303813655067,0.399128170435795,"intervention","rightIFOF"
"30",31,2.73165062642381,0.101031675016857,"mean_RMSt","rightIFOF"
"30",31,1.16391341321609,0.318294995527838,"timeintervention","rightIFOF"
"31",32,5.12951119140643,0.0264771959991031,"time","rightIFOF"
"31",32,0.973923556380129,0.382069942458818,"intervention","rightIFOF"
"31",32,1.88195219030755,0.172654052812973,"mean_RMSt","rightIFOF"
"31",32,1.20220626504404,0.306618436517364,"timeintervention","rightIFOF"
"32",33,6.27789153923916,0.0144210062287213,"time","rightIFOF"
"32",33,1.02791603766025,0.36242807424952,"intervention","rightIFOF"
"32",33,0.920469054943438,0.339259651773699,"mean_RMSt","rightIFOF"
"32",33,1.22101908890488,0.301026996269064,"timeintervention","rightIFOF"
"33",34,6.44235638557778,0.0132529113324643,"time","rightIFOF"
"33",34,1.01502208627839,0.366995477211162,"intervention","rightIFOF"
"33",34,0.288610507950874,0.592118589402321,"mean_RMSt","rightIFOF"
"33",34,1.11175813708737,0.33463826165557,"timeintervention","rightIFOF"
"34",35,5.853890653374,0.0180323734426295,"time","rightIFOF"
"34",35,0.998795253987869,0.372849142432423,"intervention","rightIFOF"
"34",35,0.13108094193469,0.717977488637665,"mean_RMSt","rightIFOF"
"34",35,0.922772146601535,0.40216882035613,"timeintervention","rightIFOF"
"35",36,5.70807835468167,0.0194730177313843,"time","rightIFOF"
"35",36,0.973758254659712,0.382069597769241,"intervention","rightIFOF"
"35",36,0.117899541781562,0.731953355488462,"mean_RMSt","rightIFOF"
"35",36,0.877243980157441,0.420428160117323,"timeintervention","rightIFOF"
"36",37,5.07513620393936,0.0272423717110894,"time","rightIFOF"
"36",37,0.994096757484216,0.374574348937032,"intervention","rightIFOF"
"36",37,0.0706427542433264,0.79086082359476,"mean_RMSt","rightIFOF"
"36",37,0.841578168536881,0.435282074723591,"timeintervention","rightIFOF"
"37",38,4.42441543062502,0.0388021612928587,"time","rightIFOF"
"37",38,1.07007197540524,0.347858262769295,"intervention","rightIFOF"
"37",38,4.52697542941345e-06,0.99830577929526,"mean_RMSt","rightIFOF"
"37",38,0.487963998867505,0.615902208296293,"timeintervention","rightIFOF"
"38",39,3.39513358031381,0.0693358397009264,"time","rightIFOF"
"38",39,1.31748440024501,0.273598312723866,"intervention","rightIFOF"
"38",39,0.111638565136512,0.738835036366326,"mean_RMSt","rightIFOF"
"38",39,0.204792665016944,0.815289178599853,"timeintervention","rightIFOF"
"39",40,2.36740926526127,0.128086880998876,"time","rightIFOF"
"39",40,1.76314734880549,0.178192403668794,"intervention","rightIFOF"
"39",40,0.419597268716549,0.518283032710042,"mean_RMSt","rightIFOF"
"39",40,0.178585341037905,0.836821625936545,"timeintervention","rightIFOF"
"4",5,0.00162452279928317,0.967954626529196,"time","rightIFOF"
"4",5,3.14328465186965,0.0487867189479852,"intervention","rightIFOF"
"4",5,0.458891260177797,0.499272501220356,"mean_RMSt","rightIFOF"
"4",5,0.325494049531546,0.723213164766132,"timeintervention","rightIFOF"
"40",41,1.18516862467369,0.279800939175182,"time","rightIFOF"
"40",41,2.31487759095259,0.105475375848222,"intervention","rightIFOF"
"40",41,0.94254772751079,0.333438279967705,"mean_RMSt","rightIFOF"
"40",41,0.196022066461137,0.822433420078029,"timeintervention","rightIFOF"
"41",42,0.315012276313293,0.576310394953568,"time","rightIFOF"
"41",42,2.54005516541456,0.0853229152408858,"intervention","rightIFOF"
"41",42,1.13012497511681,0.289761072390725,"mean_RMSt","rightIFOF"
"41",42,0.219169036116668,0.803726046474406,"timeintervention","rightIFOF"
"42",43,0.0217406517642005,0.883182022341343,"time","rightIFOF"
"42",43,2.38946542677087,0.0983042503787417,"intervention","rightIFOF"
"42",43,1.11175327462721,0.293741856823623,"mean_RMSt","rightIFOF"
"42",43,0.289329018193647,0.749648789549692,"timeintervention","rightIFOF"
"43",44,0.00165049547345417,0.967704018001647,"time","rightIFOF"
"43",44,2.0350124646884,0.137493612393475,"intervention","rightIFOF"
"43",44,0.970275221450697,0.326538435593762,"mean_RMSt","rightIFOF"
"43",44,0.393895369162116,0.67589936673122,"timeintervention","rightIFOF"
"44",45,0.0218523551559701,0.882885045242739,"time","rightIFOF"
"44",45,1.64685971572617,0.19920817402645,"intervention","rightIFOF"
"44",45,0.774554538455435,0.380523786449701,"mean_RMSt","rightIFOF"
"44",45,0.525484733889059,0.593563346880408,"timeintervention","rightIFOF"
"45",46,0.198290027451246,0.657401496694294,"time","rightIFOF"
"45",46,1.40745416481737,0.250805949402159,"intervention","rightIFOF"
"45",46,0.673376466538565,0.413451964022523,"mean_RMSt","rightIFOF"
"45",46,0.392086758531753,0.677095214713815,"timeintervention","rightIFOF"
"46",47,0.569084893458702,0.452985907387414,"time","rightIFOF"
"46",47,1.29056611643037,0.28080217904068,"intervention","rightIFOF"
"46",47,0.426787907260443,0.514759287443295,"mean_RMSt","rightIFOF"
"46",47,0.0840368798229564,0.919487479836721,"timeintervention","rightIFOF"
"47",48,0.894269432598545,0.347366534604538,"time","rightIFOF"
"47",48,1.49906818473845,0.229606763928853,"intervention","rightIFOF"
"47",48,0.0886053521321865,0.766443070770389,"mean_RMSt","rightIFOF"
"47",48,0.00560474437507499,0.994411368264532,"timeintervention","rightIFOF"
"48",49,0.964739445804138,0.329208764073739,"time","rightIFOF"
"48",49,1.71776269527948,0.186187161883713,"intervention","rightIFOF"
"48",49,0.118928048637615,0.730769399738491,"mean_RMSt","rightIFOF"
"48",49,0.166201342207555,0.847206065695555,"timeintervention","rightIFOF"
"49",50,0.774481195385866,0.381788395821185,"time","rightIFOF"
"49",50,1.80948361565028,0.170692032746336,"intervention","rightIFOF"
"49",50,0.996548012226934,0.320091811943821,"mean_RMSt","rightIFOF"
"49",50,0.276169269127158,0.75952713013326,"timeintervention","rightIFOF"
"5",6,0.00830846731277358,0.927602683636029,"time","rightIFOF"
"5",6,3.20388320656954,0.0459763388293253,"intervention","rightIFOF"
"5",6,0.697093877490666,0.40519583313963,"mean_RMSt","rightIFOF"
"5",6,0.361446806049569,0.697862820457371,"timeintervention","rightIFOF"
"50",51,0.805388646546513,0.372573008514072,"time","rightIFOF"
"50",51,1.54316125406305,0.220346138908788,"intervention","rightIFOF"
"50",51,2.55947712874822,0.112282266019507,"mean_RMSt","rightIFOF"
"50",51,0.312568405321895,0.73262802265901,"timeintervention","rightIFOF"
"51",52,0.490573225341286,0.486023267365091,"time","rightIFOF"
"51",52,1.04122906527331,0.357989186162573,"intervention","rightIFOF"
"51",52,4.73906422459797,0.0315458575125005,"mean_RMSt","rightIFOF"
"51",52,0.558751582551564,0.574588087519215,"timeintervention","rightIFOF"
"52",53,0.0432168912115195,0.835929534427525,"time","rightIFOF"
"52",53,0.592276090561603,0.55558599536867,"intervention","rightIFOF"
"52",53,6.96062547252017,0.00951036728306036,"mean_RMSt","rightIFOF"
"52",53,0.768145298750328,0.467951535742186,"timeintervention","rightIFOF"
"53",54,0.00252299003913197,0.960083236664351,"time","rightIFOF"
"53",54,0.31580053576942,0.730148982491917,"intervention","rightIFOF"
"53",54,7.24043578457372,0.00819063183888239,"mean_RMSt","rightIFOF"
"53",54,1.00794144240429,0.370436384194248,"timeintervention","rightIFOF"
"54",55,0.00331673774462977,0.954238446849767,"time","rightIFOF"
"54",55,0.294906453260889,0.745435879248172,"intervention","rightIFOF"
"54",55,6.63323257769003,0.0112912384042392,"mean_RMSt","rightIFOF"
"54",55,1.24813358035988,0.293597603833359,"timeintervention","rightIFOF"
"55",56,0.00646879358565144,0.93612571379376,"time","rightIFOF"
"55",56,0.419042926998361,0.659145425156907,"intervention","rightIFOF"
"55",56,5.54251886225217,0.0203341822145655,"mean_RMSt","rightIFOF"
"55",56,0.972757293470141,0.383276922535338,"timeintervention","rightIFOF"
"56",57,0.000409918751332727,0.983903739411971,"time","rightIFOF"
"56",57,0.495673498956705,0.611042013088957,"intervention","rightIFOF"
"56",57,5.05400757397326,0.0265630298382369,"mean_RMSt","rightIFOF"
"56",57,0.575575210367567,0.565086221571412,"timeintervention","rightIFOF"
"57",58,0.00191286189549736,0.965235162096716,"time","rightIFOF"
"57",58,0.625401550464712,0.537649896046696,"intervention","rightIFOF"
"57",58,5.85861680728003,0.0170767171633284,"mean_RMSt","rightIFOF"
"57",58,0.509362716218568,0.603098260099865,"timeintervention","rightIFOF"
"58",59,0.101154637343844,0.751351650606026,"time","rightIFOF"
"58",59,0.794829430398391,0.455195385640925,"intervention","rightIFOF"
"58",59,7.85659397355851,0.00591792688896726,"mean_RMSt","rightIFOF"
"58",59,0.4465727415935,0.641611682009316,"timeintervention","rightIFOF"
"59",60,1.01268771692992,0.31755855074908,"time","rightIFOF"
"59",60,1.06726247575821,0.348822163608706,"intervention","rightIFOF"
"59",60,10.7527417885915,0.00136060037840076,"mean_RMSt","rightIFOF"
"59",60,0.592370303888479,0.555736182019577,"timeintervention","rightIFOF"
"6",7,0.000194909325295186,0.988896365597858,"time","rightIFOF"
"6",7,3.64926315152552,0.0304908794346929,"intervention","rightIFOF"
"6",7,0.988889018046012,0.321753464795362,"mean_RMSt","rightIFOF"
"6",7,0.529545276144065,0.591047485009534,"timeintervention","rightIFOF"
"60",61,3.41389242845887,0.0687163975998175,"time","rightIFOF"
"60",61,1.44698309257343,0.241441419812757,"intervention","rightIFOF"
"60",61,13.2660923751529,0.000401520928685522,"mean_RMSt","rightIFOF"
"60",61,0.897254739039599,0.412329461537447,"timeintervention","rightIFOF"
"61",62,5.85443247150679,0.0180901732686171,"time","rightIFOF"
"61",62,1.91328668131642,0.154401950325548,"intervention","rightIFOF"
"61",62,14.3818129459564,0.000240344908803922,"mean_RMSt","rightIFOF"
"61",62,1.59994465280454,0.209345280223535,"timeintervention","rightIFOF"
"62",63,6.0217814182827,0.0165774829814824,"time","rightIFOF"
"62",63,2.95606262560197,0.0578452203907026,"intervention","rightIFOF"
"62",63,10.5515295936288,0.00152370382741343,"mean_RMSt","rightIFOF"
"62",63,2.80191478577993,0.0676590840977412,"timeintervention","rightIFOF"
"63",64,3.85851427167521,0.0533393992328203,"time","rightIFOF"
"63",64,4.2143144262578,0.0182679169395759,"intervention","rightIFOF"
"63",64,5.096311715758,0.0257847673219231,"mean_RMSt","rightIFOF"
"63",64,3.36767101892376,0.0401893101685512,"timeintervention","rightIFOF"
"64",65,1.07779687934668,0.30260298804936,"time","rightIFOF"
"64",65,3.99703116752904,0.0222017895389108,"intervention","rightIFOF"
"64",65,1.95826536635682,0.164243749282224,"mean_RMSt","rightIFOF"
"64",65,2.58523237536597,0.082520094658062,"timeintervention","rightIFOF"
