"time","intervention","tract","node","mean_fa","sd","se"
"ses-01","CONTROL","Right_SLF",92,0.341802307692308,0.0268647562888916,0.00526861217480664
"ses-01","CONTROL","Right_SLF",93,0.328677692307692,0.0215950583806004,0.0042351393876868
"ses-01","CONTROL","Right_SLF",94,0.314798846153846,0.0176535558632074,0.00346214714733827
"ses-01","CONTROL","Right_SLF",95,0.298955,0.0156521602981825,0.00306964118424288
"ses-01","CONTROL","Right_SLF",96,0.281075,0.0138787207623758,0.00272184107657921
"ses-01","CONTROL","Right_SLF",97,0.260913846153846,0.0107549951471577,0.00210922808169048
"ses-01","CONTROL","Right_SLF",98,0.237556538461539,0.00676609839852049,0.00132694106788249
"ses-01","CONTROL","Right_SLF",99,0.210318076923077,0.00327075773389687,0.000641448365745178
"ses-01","GG_NE","Left_Arcuate",2,0.225075,0.00798105325825553,0.00150827729440756
"ses-01","GG_NE","Left_Arcuate",3,0.260598571428571,0.0162501101339369,0.00307098215655769
"ses-01","GG_NE","Left_Arcuate",4,0.284942857142857,0.0223963513657326,0.00423251257063931
"ses-01","GG_NE","Left_Arcuate",5,0.305593928571429,0.027203863061635,0.00514104688295303
"ses-01","GG_NE","Left_Arcuate",6,0.324052857142857,0.028937075904534,0.0054685933223426
"ses-01","GG_NE","Left_Arcuate",7,0.341940714285714,0.029615272827649,0.00559676049366342
"ses-01","GG_NE","Left_Arcuate",8,0.358365,0.0351743586637682,0.00664732896789435
"ses-01","GG_NE","Left_Arcuate",9,0.374063928571429,0.0416533787113216,0.00787174866683922
"ses-01","GG_NE","Left_Arcuate",10,0.389665357142857,0.0462302294465703,0.00873669215493431
"ses-01","GG_NE","Left_Arcuate",11,0.40529,0.0527671949155842,0.00997206250922199
"ses-01","GG_NE","Left_Arcuate",12,0.416329642857143,0.0559519906296754,0.0105739323260812
"ses-01","GG_NE","Left_Arcuate",13,0.422986071428571,0.0579284043638599,0.0109474394138259
"ses-01","GG_NE","Left_Arcuate",14,0.4264625,0.0629583632325835,0.0118980122903635
"ses-01","GG_NE","Left_Arcuate",15,0.426920714285714,0.0682449280127901,0.0128970791259534
"ses-01","GG_NE","Left_Arcuate",16,0.4249025,0.0702774380119147,0.013281187411306
"ses-01","GG_NE","Left_Arcuate",17,0.422348571428571,0.0668949877275479,0.0126419643917007
"ses-01","GG_NE","Left_Arcuate",18,0.418494642857143,0.0587134610398257,0.0110958011802328
"ses-01","GG_NE","Left_Arcuate",19,0.415182142857143,0.0495905080043246,0.00937172511205721
"ses-01","GG_NE","Left_Arcuate",20,0.4122675,0.0427535213732719,0.00807965608756872
"ses-01","GG_NE","Left_Arcuate",21,0.410969285714286,0.041871162880345,0.00791290600617656
"ses-01","GG_NE","Left_Arcuate",22,0.413442142857143,0.0427106529652682,0.0080715547199488
"ses-01","GG_NE","Left_Arcuate",23,0.419972857142857,0.0441753472272205,0.00834835591736802
"ses-01","GG_NE","Left_Arcuate",24,0.428829285714286,0.0464598567406292,0.00878008763452805
"ses-01","GG_NE","Left_Arcuate",25,0.438312857142857,0.0496567306882511,0.00938424002297298
"ses-01","GG_NE","Left_Arcuate",26,0.447147142857143,0.0533617522101908,0.0100844232764869
"ses-01","GG_NE","Left_Arcuate",27,0.455201785714286,0.0567038943109418,0.010716028765403
"ses-01","GG_NE","Left_Arcuate",28,0.461685714285714,0.0574302349347109,0.0108532942409471
"ses-01","GG_NE","Left_Arcuate",29,0.466505714285714,0.0559849984819724,0.0105801702238305
"ses-01","GG_NE","Left_Arcuate",30,0.469053571428572,0.0544193284163909,0.0102842863932086
"ses-01","GG_NE","Left_Arcuate",31,0.469881428571429,0.0530452880383242,0.0100246171695139
"ses-01","GG_NE","Left_Arcuate",32,0.469576785714286,0.0509047287371638,0.0096200894854099
"ses-01","GG_NE","Left_Arcuate",33,0.469012857142857,0.0479709933078501,0.00906566560266536
"ses-01","GG_NE","Left_Arcuate",34,0.468331428571429,0.0468619998240923,0.00885608553383577
"ses-01","GG_NE","Left_Arcuate",35,0.46767,0.0481684996959939,0.00910299080162072
"ses-01","GG_NE","Left_Arcuate",36,0.466780714285714,0.0502201986756968,0.00949072546343921
"ses-01","GG_NE","Left_Arcuate",37,0.465933214285714,0.0509841932696771,0.00963510687048705
"ses-01","GG_NE","Left_Arcuate",38,0.4647525,0.0502963125535211,0.00950510963429948
"ses-01","GG_NE","Left_Arcuate",39,0.464101071428572,0.0485443266196748,0.0091740154141966
"ses-01","GG_NE","Left_Arcuate",40,0.464087857142857,0.0474417118669608,0.00896564081222571
"ses-01","GG_NE","Left_Arcuate",41,0.464058214285714,0.0481713155044977,0.00910352293940935
"ses-01","GG_NE","Left_Arcuate",42,0.461618571428572,0.0510156143645719,0.00964104489927368
"ses-01","GG_NE","Left_Arcuate",43,0.456983214285714,0.0532800517915978,0.0100689833486578
"ses-01","GG_NE","Left_Arcuate",44,0.451429285714286,0.0513372414045248,0.00970182669660435
"ses-01","GG_NE","Left_Arcuate",45,0.445561071428571,0.0479222789246092,0.00905645944957056
"ses-01","GG_NE","Left_Arcuate",46,0.439595714285714,0.0440962804703838,0.00833341370482784
"ses-01","GG_NE","Left_Arcuate",47,0.435243214285714,0.0416879351987786,0.00787827922912459
"ses-01","GG_NE","Left_Arcuate",48,0.432423928571429,0.0421186673964641,0.00795967996317774
"ses-01","GG_NE","Left_Arcuate",49,0.428873928571429,0.0470895167494679,0.0088990821912359
"ses-01","GG_NE","Left_Arcuate",50,0.425835,0.0533935663692699,0.0100904355874221
"ses-01","GG_NE","Left_Arcuate",51,0.422678928571429,0.0578832274906596,0.0109389017872902
"ses-01","GG_NE","Left_Arcuate",52,0.422368571428571,0.0607538974646307,0.0114814074192379
"ses-01","GG_NE","Left_Arcuate",53,0.423191428571429,0.0632344177095732,0.0119501816828221
"ses-01","GG_NE","Left_Arcuate",54,0.42562,0.065748299513287,0.0124252606883962
"ses-01","GG_NE","Left_Arcuate",55,0.429632142857143,0.0687431324169721,0.0129912309084922
"ses-01","GG_NE","Left_Arcuate",56,0.436215357142857,0.0718023325465614,0.0135693653908972
"ses-01","GG_NE","Left_Arcuate",57,0.443756071428571,0.0725716227235925,0.0137147475690736
"ses-01","GG_NE","Left_Arcuate",58,0.451937142857143,0.0715518516910868,0.013522028958628
"ses-01","GG_NE","Left_Arcuate",59,0.460616785714286,0.0695402674210376,0.0131418752643566
"ses-01","GG_NE","Left_Arcuate",60,0.4690675,0.067447976474877,0.0127464694419328
"ses-01","GG_NE","Left_Arcuate",61,0.477207857142857,0.0678284519869192,0.0128183725551338
"ses-01","GG_NE","Left_Arcuate",62,0.483454642857143,0.0693104612104194,0.0130984459727113
"ses-01","GG_NE","Left_Arcuate",63,0.487512142857143,0.0711656440393424,0.0134490425728462
"ses-01","GG_NE","Left_Arcuate",64,0.489633928571429,0.0717301412620677,0.0135557225204974
"ses-01","GG_NE","Left_Arcuate",65,0.489824642857143,0.0706359935256043,0.0133489480341941
"ses-01","GG_NE","Left_Arcuate",66,0.488708928571429,0.0693968881968213,0.0131147791378959
"ses-01","GG_NE","Left_Arcuate",67,0.4869975,0.0660085054915063,0.0124744349961119
"ses-01","GG_NE","Left_Arcuate",68,0.485411071428572,0.0612825377423525,0.0115813110412282
"ses-01","GG_NE","Left_Arcuate",69,0.483598571428571,0.0562349681455235,0.0106274100499067
"ses-01","GG_NE","Left_Arcuate",70,0.4817575,0.0523077647819278,0.00988523837504597
"ses-01","GG_NE","Left_Arcuate",71,0.479333214285714,0.0505816005966136,0.00955902400673114
"ses-01","GG_NE","Left_Arcuate",72,0.476805357142857,0.0507160131394081,0.00958442558968271
"ses-01","GG_NE","Left_Arcuate",73,0.474205357142857,0.051070541300799,0.00965142511452623
"ses-01","GG_NE","Left_Arcuate",74,0.470161428571429,0.049184855898289,0.00929506406981578
"ses-01","GG_NE","Left_Arcuate",75,0.465759642857143,0.0459221989796545,0.008678479868385
"ses-01","GG_NE","Left_Arcuate",76,0.462864285714286,0.0438463096490602,0.00828617365995322
"ses-01","GG_NE","Left_Arcuate",77,0.460480714285714,0.044999588881132,0.00850412294854447
"ses-01","GG_NE","Left_Arcuate",78,0.4570825,0.0479157243675463,0.0090552207547175
"ses-01","GG_NE","Left_Arcuate",79,0.453194642857143,0.0510894958024564,0.00965500717864127
"ses-01","GG_NE","Left_Arcuate",80,0.447405714285714,0.0514249904970244,0.00971840971635617
"ses-01","GG_NE","Left_Arcuate",81,0.4412025,0.0493833586173858,0.00933257755762295
"ses-01","GG_NE","Left_Arcuate",82,0.4350575,0.047842066382429,0.00904130070395362
"ses-01","GG_NE","Left_Arcuate",83,0.427981785714286,0.0472623368220225,0.00893174211506017
"ses-01","GG_NE","Left_Arcuate",84,0.421602142857143,0.0430044250399406,0.00812707242364299
"ses-01","GG_NE","Left_Arcuate",85,0.412375,0.0382136755140918,0.00722170586371465
"ses-01","GG_NE","Left_Arcuate",86,0.401632857142857,0.0405250929906985,0.00765852270793965
"ses-01","GG_NE","Left_Arcuate",87,0.392870357142857,0.0467489082845113,0.00883471324175601
"ses-01","GG_NE","Left_Arcuate",88,0.386247857142857,0.0490353464619707,0.00926680944216182
"ses-01","GG_NE","Left_Arcuate",89,0.381706785714286,0.0478808935878101,0.00904863835606377
"ses-01","GG_NE","Left_Arcuate",90,0.379475714285714,0.0478330162922959,0.0090395903976797
"ses-01","GG_NE","Left_Arcuate",91,0.375869642857143,0.0500434234020181,0.00945731807686069
"ses-01","GG_NE","Left_Arcuate",92,0.368531785714286,0.0510228788953269,0.00964241776654293
"ses-01","GG_NE","Left_Arcuate",93,0.358771785714286,0.0470475470335947,0.00889115066046473
"ses-01","GG_NE","Left_Arcuate",94,0.348540714285714,0.0414006391906795,0.00782398538697516
"ses-01","GG_NE","Left_Arcuate",95,0.335285357142857,0.0370185920738078,0.00699585632236016
"ses-01","GG_NE","Left_Arcuate",96,0.320485,0.0333029842395432,0.00629367244386676
"ses-01","GG_NE","Left_Arcuate",97,0.299263214285714,0.0275493116205686,0.00520633052421759
"ses-01","GG_NE","Left_Arcuate",98,0.2703075,0.0187461147826542,0.00354268269739818
"ses-01","GG_NE","Left_Arcuate",99,0.229793928571429,0.0112129958792154,0.00211905703917114
"ses-01","GG_NE","Left_IFOF",2,0.265327,0.0189031969837617,0.00345123579898996
"ses-01","GG_NE","Left_IFOF",3,0.312688,0.0265199248971735,0.00484185369650827
"ses-01","GG_NE","Left_IFOF",4,0.346483666666667,0.0380443986074468,0.00694592510133891
"ses-01","GG_NE","Left_IFOF",5,0.373332666666667,0.0500715249751127,0.00914176790585084
"ses-01","GG_NE","Left_IFOF",6,0.395176,0.0583288230992014,0.0106493373880537
"ses-01","GG_NE","Left_IFOF",7,0.410889,0.0593542133036615,0.0108365471697962
"ses-01","GG_NE","Left_IFOF",8,0.423776333333333,0.0558577305169638,0.0101981796717286
"ses-01","GG_NE","Left_IFOF",9,0.434335666666667,0.0495857559972226,0.00905307903020862
"ses-01","GG_NE","Left_IFOF",10,0.446542333333333,0.0469454548997784,0.00857102820698335
"ses-01","GG_NE","Left_IFOF",11,0.45871,0.0460045070505653,0.00839923541950003
"ses-01","GG_NE","Left_IFOF",12,0.468742,0.0507761152375868,0.00927040789936935
"ses-01","GG_NE","Left_IFOF",13,0.479012,0.0561490420835169,0.0102513656438164
"ses-01","GG_NE","Left_IFOF",14,0.489322333333333,0.0609751720351213,0.0111324923904647
"ses-01","GG_NE","Left_IFOF",15,0.496782333333333,0.0643969183072549,0.0117572149302336
"ses-01","GG_NE","Left_IFOF",16,0.502236,0.06533315230681,0.0119281470904535
"ses-01","GG_NE","Left_IFOF",17,0.507602666666667,0.062650283370762,0.0114383244787524
"ses-01","GG_NE","Left_IFOF",18,0.510067,0.0613791259670807,0.0112062439507071
"ses-01","GG_NE","Left_IFOF",19,0.510878333333333,0.0627292563368538,0.0114527429037396
"ses-01","GG_NE","Left_IFOF",20,0.506838,0.0653476974978909,0.0119308026668729
"ses-01","GG_NE","Left_IFOF",21,0.502240333333333,0.0659499384582251,0.0120407563198825
"ses-01","GG_NE","Left_IFOF",22,0.498117666666667,0.0614853818726288,0.0112256435361527
"ses-01","GG_NE","Left_IFOF",23,0.493634333333333,0.057283637772376,0.0104585135279618
"ses-01","GG_NE","Left_IFOF",24,0.488726666666667,0.0563842244587623,0.0102943038744995
"ses-01","GG_NE","Left_IFOF",25,0.484107,0.0552647822727564,0.0100899226288001
"ses-01","GG_NE","Left_IFOF",26,0.483604666666667,0.0524077657928889,0.00956830517107096
"ses-01","GG_NE","Left_IFOF",27,0.485179666666667,0.0509920203009041,0.00930982659052218
"ses-01","GG_NE","Left_IFOF",28,0.491149,0.0476269464694095,0.00869545097546221
"ses-01","GG_NE","Left_IFOF",29,0.497732333333333,0.0454383350747782,0.00829586703197806
"ses-01","GG_NE","Left_IFOF",30,0.50401,0.0418515286253186,0.00764100876472006
"ses-01","GG_NE","Left_IFOF",31,0.508639333333333,0.0370469639440436,0.0067638192797444
"ses-01","GG_NE","Left_IFOF",32,0.510760666666667,0.0329299710392171,0.00601216265205702
"ses-01","GG_NE","Left_IFOF",33,0.509697333333333,0.0311378178906054,0.0056849617500575
"ses-01","GG_NE","Left_IFOF",34,0.506687333333333,0.0307615873243343,0.00561627176073429
"ses-01","GG_NE","Left_IFOF",35,0.503039333333333,0.0309640353038626,0.00565323353577063
"ses-01","GG_NE","Left_IFOF",36,0.497627666666667,0.0322499872957295,0.00588801517370869
"ses-01","GG_NE","Left_IFOF",37,0.492019,0.0337984301155521,0.00617072086084995
"ses-01","GG_NE","Left_IFOF",38,0.48663,0.0352114049901351,0.00642869359818232
"ses-01","GG_NE","Left_IFOF",39,0.479745,0.0373321001515336,0.006815877790679
"ses-01","GG_NE","Left_IFOF",40,0.472216,0.0385790975744013,0.00704354732989747
"ses-01","GG_NE","Left_IFOF",41,0.464868333333333,0.0396232218644514,0.00723417747206398
"ses-01","GG_NE","Left_IFOF",42,0.457233666666667,0.0410433015647296,0.00749344736716316
"ses-01","GG_NE","Left_IFOF",43,0.450006,0.040545980505747,0.00740264937972078
"ses-01","GG_NE","Left_IFOF",44,0.442261666666667,0.0395465683661709,0.00722018252202401
"ses-01","GG_NE","Left_IFOF",45,0.433251666666667,0.0403510150351613,0.00736705371766266
"ses-01","GG_NE","Left_IFOF",46,0.422792666666667,0.0419644230216529,0.00766162036721613
"ses-01","GG_NE","Left_IFOF",47,0.412168,0.0437782712911483,0.00799278223824758
"ses-01","GG_NE","Left_IFOF",48,0.402759333333333,0.0455345719307818,0.00831343739761025
"ses-01","GG_NE","Left_IFOF",49,0.395815333333333,0.0492588486525489,0.00899339418791132
"ses-01","GG_NE","Left_IFOF",50,0.393293666666667,0.0535797151196127,0.00978227286523749
"ses-01","GG_NE","Left_IFOF",51,0.394220666666667,0.0574921432673306,0.0104965812489452
"ses-01","GG_NE","Left_IFOF",52,0.397846333333333,0.0614892498865387,0.0112263497356431
"ses-01","GG_NE","Left_IFOF",53,0.403056333333333,0.0639573539209895,0.0116769618202891
"ses-01","GG_NE","Left_IFOF",54,0.409761,0.0656553115402576,0.0119869650502094
"ses-01","GG_NE","Left_IFOF",55,0.417135333333333,0.0670598039186605,0.0122433891027079
"ses-01","GG_NE","Left_IFOF",56,0.424004333333333,0.0673786560230409,0.0123016032660669
"ses-01","GG_NE","Left_IFOF",57,0.430363666666667,0.0683721617822752,0.0124829917711816
"ses-01","GG_NE","Left_IFOF",58,0.434999333333333,0.069059589657615,0.0126084983558421
"ses-01","GG_NE","Left_IFOF",59,0.437331,0.069598221803979,0.0127068386814291
"ses-01","GG_NE","Left_IFOF",60,0.438320666666667,0.0686019174826684,0.0125249392311218
"ses-01","GG_NE","Left_IFOF",61,0.438260666666667,0.0663737702624356,0.0121181370664672
"ses-01","GG_NE","Left_IFOF",62,0.435599,0.0656110354652903,0.0119788813818703
"ses-01","GG_NE","Left_IFOF",63,0.428408,0.0678877169530943,0.0123945446509119
"ses-01","GG_NE","Left_IFOF",64,0.417748333333333,0.0689220457740349,0.0125833863932808
"ses-01","GG_NE","Left_IFOF",65,0.405647333333333,0.066903154450312,0.0122147889535627
"ses-01","GG_NE","Left_IFOF",66,0.392432666666667,0.0621933736315868,0.0113549045551224
"ses-01","GG_NE","Left_IFOF",67,0.378574,0.0562552073053288,0.0102707486727527
"ses-01","GG_NE","Left_IFOF",68,0.367761,0.0509290252823171,0.009298325326292
"ses-01","GG_NE","Left_IFOF",69,0.362923666666667,0.0465330094540486,0.00849572631552785
"ses-01","GG_NE","Left_IFOF",70,0.362894666666667,0.0437043676293921,0.00797928933737221
"ses-01","GG_NE","Left_IFOF",71,0.366348333333333,0.0421814518057023,0.00770124422076671
"ses-01","GG_NE","Left_IFOF",72,0.369337,0.0441880454382763,0.00806759641953573
"ses-01","GG_NE","Left_IFOF",73,0.370074,0.0461707393232464,0.00842958514134429
"ses-01","GG_NE","Left_IFOF",74,0.369825,0.0477912909213701,0.00872545602997542
"ses-01","GG_NE","Left_IFOF",75,0.372657666666667,0.0471984156428519,0.00861721230869822
"ses-01","GG_NE","Left_IFOF",76,0.377173,0.0483455606598707,0.00882665137621518
"ses-01","GG_NE","Left_IFOF",77,0.381522666666667,0.0491526661102643,0.00897400799670383
"ses-01","GG_NE","Left_IFOF",78,0.386419666666667,0.0501619903831118,0.00915828455406252
"ses-01","GG_NE","Left_IFOF",79,0.39198,0.0536573979859319,0.00979645575130906
"ses-01","GG_NE","Left_IFOF",80,0.395818333333333,0.0574070720792538,0.0104810494460441
"ses-01","GG_NE","Left_IFOF",81,0.400824333333333,0.0553135398204749,0.0100988244983781
"ses-01","GG_NE","Left_IFOF",82,0.404623,0.0491342179488824,0.00897063983865937
"ses-01","GG_NE","Left_IFOF",83,0.406094,0.0443356402597434,0.00809454342389855
"ses-01","GG_NE","Left_IFOF",84,0.402686666666667,0.0454113037221695,0.00829093180478352
"ses-01","GG_NE","Left_IFOF",85,0.394434,0.05080685309463,0.00927601983859333
"ses-01","GG_NE","Left_IFOF",86,0.383243,0.0579757488628383,0.0105848751468103
"ses-01","GG_NE","Left_IFOF",87,0.370563,0.0600878163191175,0.0109704841430692
"ses-01","GG_NE","Left_IFOF",88,0.363053666666667,0.0546491402893752,0.00997752229491841
"ses-01","GG_NE","Left_IFOF",89,0.359716666666667,0.0487472158238264,0.00889998324076084
"ses-01","GG_NE","Left_IFOF",90,0.356907,0.0475329565633695,0.00867829084489024
"ses-01","GG_NE","Left_IFOF",91,0.355613666666667,0.0460767918605551,0.00841243275983216
"ses-01","GG_NE","Left_IFOF",92,0.356936666666667,0.0448518398756382,0.00818878814849891
"ses-01","GG_NE","Left_IFOF",93,0.357991666666667,0.0490858764772539,0.00896181393383473
"ses-01","GG_NE","Left_IFOF",94,0.356049666666667,0.0541955765139385,0.00989471325789377
"ses-01","GG_NE","Left_IFOF",95,0.350719,0.0513173009980468,0.00936921444897088
"ses-01","GG_NE","Left_IFOF",96,0.340068666666667,0.0454527635617715,0.0082985013012437
"ses-01","GG_NE","Left_IFOF",97,0.323490666666667,0.0353890999128782,0.00646113610402917
"ses-01","GG_NE","Left_IFOF",98,0.295365333333333,0.026880063338048,0.00490760567913883
"ses-01","GG_NE","Left_IFOF",99,0.251501666666667,0.0172622142830525,0.00315163471843858
"ses-01","GG_NE","Left_ILF",2,0.231125666666667,0.0114865152373925,0.0020971411675489
"ses-01","GG_NE","Left_ILF",3,0.271934,0.0177399311121004,0.00323885347956171
"ses-01","GG_NE","Left_ILF",4,0.301881666666667,0.0251530641286001,0.00459230020453611
"ses-01","GG_NE","Left_ILF",5,0.323277333333333,0.032755149101228,0.00598024467906255
"ses-01","GG_NE","Left_ILF",6,0.339220666666667,0.038051599353159,0.00694723977162473
"ses-01","GG_NE","Left_ILF",7,0.351233,0.0398349798760353,0.00727283901862296
